=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.18 17:23:33 =~=~=~=~=~=~=~=~=~=~=~=,
7779,0
7791,0.19
7803,0.01
7816,0.29
7829,0.08
7841,0
7854,0.01
7866,0.02
7878,0.01
7890,0
7904,0.05
7916,0.19
7928,0.37
7941,0
7953,0
7966,0
7979,0.08
7991,0.19
8003,0.33
8015,0
8029,0.26
8041,0
8053,0
8066,0.17
8078,0.05
8090,0.19
8103,0.04
8116,0.32
8128,0.27
8140,0.33
8153,0.08
8166,0.09
8178,0.15
8190,0.2
8203,0.02
8215,0
8228,0.04
8241,0.05
8253,0.02
8265,0
8278,0.05
8290,0.19
8303,0
8315,0
8328,0
8340,0
8352,0
8366,0.01
8378,0.05
8390,0.01
8402,0
8415,0
8428,0.02
8440,0
8453,0.02
8465,0
8477,0.08
8489,0.03
8503,0.23
8515,0.19
8527,0
8540,0.12
8552,0.13
8565,0.19
8578,0
8590,0.02
8602,0.15
8614,0.23
8628,0.18
8640,0.06
8652,0
8665,0.03
8677,0.19
8689,0
8702,0
8715,0
8727,0
8739,0
8752,0.3
8765,0
8777,0
8790,0.36
8802,0.2
8814,0
8827,0
8840,0.32
8852,0.27
8864,0.14
8877,0.1
8889,0
8902,0
8914,0.02
8927,0.24
8939,0.01
8951,0.23
8965,0.01
8977,0.04
8989,0.23
9001,0.37
9014,0.37
9027,0.25
9039,0.07
9052,0
9064,0.08
9076,0
9089,0
9102,0
9114,0
9126,0
9139,0.35
9151,0
9164,0.27
9177,0
9189,0.29
9201,0.28
9213,0
9227,0.01
9239,0
9251,0.31
9264,0.09
9276,0.04
9288,0.12
9302,0.33
9314,0
9326,0.3
9338,0.04
9351,0.02
9364,0.19
9376,0.36
9389,0.38
9401,0.29
9413,0.11
9426,0
9439,0.05
9451,0.23
9463,0
9476,0
9488,0
9501,0
9513,0.08
9526,0
9538,0
9550,0.36
9564,0
9576,0
9588,0.35
9601,0.27
9613,0.19
9626,0.07
9638,0
9651,0
9663,0
9675,0.15
9688,0.14
9701,0.13
9713,0
9725,0.24
9738,0.32
9750,0.27
9763,0.26
9776,0.3
9788,0.38
9800,0.11
9812,0
9826,0
9838,0
9850,0
9863,0
9875,0
9887,0
9901,0
9913,0.01
9925,0.24
9937,0.06
9950,0.18
9963,0
9975,0
9988,0.07
10000,0.1
10013,0.02
10028,0.21
10041,0.29
10054,0.27
10067,0.36
10081,0.04
10095,0.09
10108,0.22
10122,0.12
10135,0
10148,0.32
10163,0.26
10176,0.16
10189,0.1
10203,0
10216,0
10230,0
10244,0.06
10257,0
10270,0.15
10284,0.04
10298,0.08
10311,0
10324,0.22
10338,0.11
10351,0.11
10365,0.03
10379,0.16
10392,0.11
10405,0.23
10419,0.12
10433,0.14
10446,0.27
10460,0.11
10473,0.06
10486,0.28
10501,0.13
10514,0
10527,0.19
10541,0.31
10554,0.23
10568,0.18
10582,0
10595,0
10608,0
10621,0
10636,0.33
10649,0.11
10662,0.32
10676,0.01
10690,0
10703,0.35
10717,0.07
10730,0.2
10743,0.18
10758,0.37
10771,0.01
10784,0.07
10798,0.19
10811,0.12
10825,0
10839,0.14
10852,0.18
10865,0.12
10878,0.01
10893,0.35
10906,0.2
10919,0.07
10933,0.01
10946,0
10960,0
10974,0
10987,0
11000,0.07
11014,0.37
11028,0.02
11041,0.13
11055,0.01
11068,0
11081,0
11096,0.11
11109,0
11122,0
11136,0.2
11149,0
11163,0.19
11176,0.31
11190,0.14
11203,0
11216,0.18
11231,0.07
11244,0.2
11257,0
11271,0.14
11284,0.32
11298,0.2
11312,0.13
11325,0
11338,0
11352,0
11366,0
11379,0
11393,0
11406,0.3
11419,0.16
11433,0
11447,0.34
11460,0.34
11473,0
11487,0.03
11501,0
11514,0.19
