=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.18 16:21:13 =~=~=~=~=~=~=~=~=~=~=~=,
,
13121654,0.36
121668,0.11
121682,0
121697,0
121712,0
121726,0
121741,0
10,0.08
0,0.29
1,0.08
1,0
2,0.37
2,0.18
2,0
3,0.11
7,0.15
16,0.03
26,0.02
36,0.25
48,0
58,0.19
68,0.01
78,0.32
89,0.09
99,0
110,0.15
121,0.11
133,0.09
144,0.21
155,0
166,0
179,0
190,0
201,0
212,0
224,0.27
235,0.06
247,0.08
259,0.06
270,0
281,0.08
292,0
304,0.04
316,0.25
327,0.25
338,0.26
350,0.21
361,0.01
373,0.31
385,0.19
396,0.07
407,0.04
418,0.07
430,0.17
442,0.33
453,0.04
464,0.09
476,0.35
487,0.03
498,0.35
510,0.09
522,0.04
533,0.28
544,0
556,0
567,0
579,0
590,0.09
602,0
613,0.19
624,0.03
635,0
648,0.23
659,0
670,0.36
681,0.19
693,0.02
704,0.01
716,0.01
728,0
739,0.23
750,0
761,0.33
774,0.26
785,0.2
796,0.23
807,0.32
819,0.13
830,0
842,0.2
854,0.09
865,0.11
876,0.09
887,0.18
899,0
911,0.36
922,0
933,0
945,0
956,0
967,0
979,0.32
991,0
1002,0
1014,0
1027,0.08
1040,0.14
1052,0
1064,0.2
1077,0.01
1089,0.09
1101,0.26
1115,0.18
1127,0.13
1139,0.22
1152,0.22
1164,0.04
1177,0.15
1189,0.24
1202,0.1
1214,0.03
1226,0.03
1240,0.07
1252,0.16
1264,0.31
1276,0.11
1289,0.01
1301,0
1314,0
1327,0
1339,0
1351,0
1363,0
1377,0
1389,0
1401,0.32
1414,0.04
1426,0.29
1439,0
1452,0
1464,0
1476,0.35
1488,0.15
1501,0.13
1514,0.25
1526,0.11
1539,0.11
1551,0.01
1563,0.35
1576,0.23
1589,0.17
1601,0.17
1613,0.22
1626,0.33
1639,0.11
1651,0
1664,0.17
1676,0
1688,0
1700,0
1714,0
1726,0
1738,0
1751,0
1763,0.29
1776,0
1788,0.19
1801,0.17
1813,0.02
1825,0.14
1839,0
1851,0.3
1863,0.13
1875,0.13
1888,0.28
1900,0.03
1913,0.17
1926,0
1938,0.23
1950,0.32
1963,0.27
1976,0.28
1988,0.35
2000,0.17
2013,0
2025,0.09
2038,0.32
2051,0
2063,0
2075,0
2087,0
2100,0
2113,0.03
2125,0.39
2138,0.09
2150,0
2162,0.26
2176,0.33
2188,0.01
2200,0
2212,0.19
2225,0
2238,0.07
2250,0.05
2263,0
2275,0.23
2287,0
2299,0.36
2313,0.18
2325,0.08
2337,0.04
2350,0.06
2362,0.14
2375,0.25
2387,0.28
2400,0
2412,0.13
2424,0
2438,0
2450,0
2462,0
2475,0.33
2487,0.03
2499,0
2512,0.09
2525,0.33
2537,0
2549,0.11
2562,0
2575,0
2587,0.11
2599,0
2612,0.12
2624,0.03
2637,0
2650,0.27
2662,0
2674,0.25
2686,0.26
2699,0.17
2712,0.14
2724,0.17
2737,0.26
2749,0.37
2761,0.03
2775,0.04
2787,0.27
2799,0
2811,0
2824,0
2837,0
2849,0.05
2862,0.34
2874,0.28
2886,0.29
2898,0.2
2912,0.21
2924,0.18
2936,0.23
2949,0.32
2961,0
2974,0.36
2987,0.32
2999,0.3
3011,0
3023,0.21
3037,0
3049,0.32
3061,0.26
3074,0.19
3086,0.18
3098,0.22
3111,0.32
3124,0.21
3136,0
3148,0.12
3161,0
3174,0
3186,0
3198,0
3211,0
3223,0
3236,0
3249,0
3261,0.12
3273,0.14
3286,0.35
3298,0.08
3311,0.26
3323,0.02
3336,0.05
3348,0.34
3360,0.08
3374,0.01
3386,0.06
3398,0.25
3410,0.03
3423,0.23
3436,0.02
3448,0
3461,0.1
3473,0.14
3485,0.08
3497,0
3511,0.01
3523,0.17
3535,0.37
3548,0
3560,0
3573,0
3586,0
3598,0
3610,0
3622,0.01
3636,0.31
3648,0.31
3660,0.25
3673,0
3685,0.14
3697,0
3710,0
3723,0.25
3735,0.01
3747,0
3760,0
3773,0.17
3785,0.13
3798,0.15
3810,0
3822,0.09
3835,0.3
3848,0.35
3860,0.26
3872,0.07
3885,0
3897,0.09
3910,0.3
3922,0.05
3935,0
3947,0
3959,0
3973,0.08
3985,0.34
3997,0
4009,0
4022,0.21
4035,0.32
4047,0.15
4060,0.21
4072,0.26
4084,0.37
4097,0
4110,0.11
4122,0.19
4134,0.04
4147,0.03
4159,0.36
4172,0.06
4185,0.02
4197,0.22
4209,0.37
4221,0.36
4235,0.3
4247,0.08
4259,0
4272,0.11
4284,0.32
4296,0
4310,0
4322,0
4334,0
4346,0
4359,0.21
4372,0
4384,0.32
4397,0.16
4409,0.01
4421,0.14
4434,0.02
4447,0.25
4459,0.25
4471,0.08
4484,0.21
4496,0.09
4509,0.13
4521,0.32
4534,0
4546,0.27
4558,0.03
4572,0.02
4584,0.13
4596,0.2
4609,0.14
4621,0.03
4634,0
4646,0.12
4659,0.32
4671,0.01
4683,0
4696,0
4709,0
4721,0
4733,0
4746,0
4758,0.33
4771,0.26
4784,0.15
4796,0
4808,0.01
4820,0.05
4834,0.02
4846,0.04
4858,0.06
4871,0.24
4883,0.13
4895,0
4909,0.22
4921,0
4933,0.37
4945,0.23
4958,0.13
4971,0.11
4983,0.14
4996,0.22
5008,0.35
5020,0.07
5033,0.02
5046,0.24
5058,0
5070,0
5083,0
5095,0
5108,0
5121,0.09
5133,0
5145,0.02
5157,0.15
5171,0.02
5183,0.31
5195,0.14
5208,0.28
5220,0
5233,0.28
5245,0.38
5258,0.12
5270,0
5282,0.3
5295,0.02
5308,0.04
5320,0.34
5332,0.32
5345,0.32
5357,0.36
5370,0.14
5383,0
5395,0.07
5407,0.28
5420,0
5433,0
5445,0
5457,0
5470,0
5482,0
5494,0
5508,0.25
5520,0
5532,0.24
5544,0.24
5557,0
5570,0
5582,0.01
5595,0.26
5607,0.27
5619,0.27
5633,0.26
5645,0
5657,0.32
5669,0.05
5682,0
5694,0.12
5707,0.24
5720,0.21
5732,0.07
5744,0
5756,0.05
5770,0.24
5782,0.16
5794,0
5807,0
5819,0
5832,0
5844,0.36
5857,0.18
5869,0.28
5881,0.36
5894,0.33
5907,0.07
5919,0.28
5932,0.04
5944,0.11
5956,0.3
5969,0.15
5982,0.08
5994,0.15
6006,0.36
6019,0
6032,0.35
6044,0.11
6056,0
6069,0
6081,0.01
6093,0
6107,0.02
6119,0.13
6131,0.3
6144,0.06
6156,0
6169,0
6181,0
6194,0
6206,0
6218,0
6232,0.16
6244,0.08
6256,0.08
6268,0.02
6281,0.29
6293,0.24
6306,0
6319,0.08
6331,0
6343,0.29
6355,0.1
6369,0.1
6381,0.23
6393,0.13
6406,0.11
6418,0.01
6431,0.36
6444,0.23
6456,0.18
6468,0.19
6480,0.24
6493,0.35
6506,0.08
6518,0
6531,0.19
6543,0
6555,0
6568,0
6581,0
6593,0.37
6605,0
6618,0
6631,0.18
6643,0.16
6656,0.04
6668,0
6680,0.2
6692,0.16
6706,0.37
6718,0.05
6730,0
6743,0
6755,0.09
6768,0.37
6780,0.02
6793,0.12
6805,0.3
6817,0.19
6831,0.14
6843,0.16
6855,0.23
6867,0.34
6880,0.08
6892,0
6905,0.21
6918,0
6930,0
6942,0
6955,0
6968,0
6980,0
6992,0
7005,0
7017,0
7030,0.32
7043,0.07
7055,0.24
7067,0.3
7079,0
7092,0.33
7105,0.24
7117,0.32
7130,0.06
7142,0.08
7154,0.11
7168,0.25
7180,0.1
7192,0.03
7204,0.01
7217,0.04
7230,0.11
7242,0.24
7255,0.3
7267,0
7279,0
7291,0
7305,0
7317,0
7329,0.09
7342,0.01
7354,0
7367,0.06
7379,0.26
7392,0.32
7404,0
7416,0.14
7430,0
7442,0
7454,0.18
7467,0
7479,0.01
7491,0
7504,0.05
7517,0.35
7529,0.03
7541,0.09
7554,0.34
7567,0.25
7579,0.22
7591,0.25
7604,0.33
7616,0.18
7629,0
7642,0.11
7654,0
7666,0
7678,0
7691,0
7704,0.28
7716,0
7729,0
7741,0.3
7753,0
7767,0.1
7779,0.05
7791,0.26
7803,0.31
7816,0.11
7829,0.1
7841,0
7854,0
7866,0.04
7878,0.29
7890,0
7904,0.36
7916,0.16
7928,0.05
7941,0.01
7953,0.01
7966,0.05
7979,0.15
7991,0.3
8003,0.1
8015,0.01
8029,0
8041,0
8053,0
8066,0
8078,0.11
8090,0
8103,0.35
8116,0.2
8128,0.05
8140,0.03
8153,0
8166,0.33
8178,0.33
8190,0
8203,0.29
8215,0.18
8228,0.21
8241,0.35
8253,0
8265,0.34
8278,0.09
8290,0
8303,0.03
8315,0.07
8328,0.04
8340,0
8352,0.04
8366,0.19
8378,0.36
8390,0
8402,0
8415,0
8428,0
8440,0.18
8453,0.32
8465,0
8477,0
8489,0.12
8503,0.24
8515,0.07
8527,0.34
8540,0.16
8552,0.27
8565,0
8578,0.38
8590,0.33
8602,0.26
8614,0
8628,0.24
8640,0
8652,0.2
8665,0.31
8677,0.23
8689,0.22
8702,0.27
8715,0.36
8727,0.1
8739,0
8752,0.17
8765,0
8777,0
8790,0
8802,0
8814,0
8827,0
8840,0.07
8852,0
8864,0.08
8877,0.1
8889,0
8902,0.08
8914,0
8927,0
8939,0.25
8951,0.01
8965,0
8977,0.02
8989,0.21
9001,0.06
9014,0.21
9027,0
9039,0.01
9052,0.13
9064,0.18
9076,0.1
9089,0
9102,0.01
9114,0.16
9126,0.36
9139,0
9151,0
9164,0
9177,0
9189,0.03
9201,0.05
9213,0
9227,0
9239,0.32
9251,0
9264,0
9276,0.25
9288,0.32
9302,0
9314,0.31
9326,0.18
9338,0.21
9351,0.38
9364,0
9376,0.3
9389,0.05
9401,0.01
9413,0.12
9426,0.21
9439,0.17
9451,0.05
9463,0
9476,0.08
9488,0.28
9501,0
9513,0
9526,0
