=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.18 16:57:39 =~=~=~=~=~=~=~=~=~=~=~=,,,
3348,0.27,,
3360,0.16,,
3374,0.35,,
3386,0.07,,
3398,0.11,,
3410,0.38,,
3423,0.06,,
3436,0,,
3448,0,,
3461,0.09,,
3473,0.33,,
3485,0,,
3497,0.39,,
3511,0.16,,
3523,0.02,,
3535,0,,
3548,0,,
3560,0,,
3573,0,,
3586,0.05,,
3598,0.18,,
3610,0.34,,
3622,0,,
3636,0,,
3648,0,,
3660,0.04,,
3673,0.33,,
3685,0.33,,
3697,0,,
3710,0.27,,
3723,0.09,,
3735,0.28,,
3747,0,,
3760,0.02,,
3773,0,,
3785,0.25,,
3798,0.03,,
3810,0,,
3822,0.02,,
3835,0.19,,
3848,0.15,,
3860,0.12,,
3872,0,,
3885,0.37,,
3897,0.25,,
3910,0.18,,
3922,0.16,,
3935,0.2,,
3947,0.27,,
3959,0.38,,
3973,0.05,,
3985,0,,
3997,0,,
4009,0,,
4022,0.31,,
4035,0,,
4047,0,,
4060,0,,
4072,0,,
4084,0,,
4097,0.28,,
4110,0.29,,
4122,0.11,,
4134,0.11,,
4147,0.36,,
4159,0.03,,
4172,0,,
4185,0,,
4197,0.02,,
4209,0.25,,
4221,0.01,,
4235,0.28,,
4247,0.05,,
4259,0,,
4272,0.06,,
4284,0.13,,
4296,0.12,,
4310,0.04,,
4322,0,,
4334,0.04,,
4346,0.19,,
4359,0,,
4372,0,,
4384,0,,
4397,0,,
4409,0,,
4421,0,,
4434,0.34,,
4447,0,,
4459,0,,
4471,0.02,,
4484,0.17,,
4496,0.26,,
4509,0,,
4521,0,,
4534,0.08,,
4546,0.12,,
4558,0.31,,
4572,0.29,,
4584,0.33,,
4596,0,,
4609,0.21,,
4621,0,,
4634,0.37,,
4646,0.2,,
4659,0.1,,
4671,0.05,,
4683,0.05,,
4696,0.1,,
4709,0.18,,
4721,0.31,,
4733,0.17,,
4746,0,,
4758,0,,
4771,0,,
4784,0,,
4796,0,,
4808,0.07,,
4820,0.14,,
4834,0.33,,
4846,0.38,,
4858,0.13,,
4871,0.35,,
4883,0.09,,
4895,0.13,,
4909,0.29,,
4921,0.11,,
4933,0.01,,
4945,0.02,,
4958,0.16,,
4971,0.31,,
4983,0.04,,
4996,0.15,,
5008,0.25,,
5020,0.1,,
5033,0.02,,
5046,0,,
5058,0.01,,
5070,0.05,,
5083,0.14,,
5095,0.27,,
5108,0.23,,
5121,0,,
5133,0,,
5145,0,,
5157,0.02,,
5171,0,,
5183,0,,
5195,0.34,,
5208,0,,
5220,0.27,,
5233,0.23,,
5245,0.01,,
5258,0.18,,
5270,0,,
5282,0.18,,
5295,0,,
5308,0,,
5320,0,,
5332,0.17,,
5345,0.15,,
5357,0.12,,
5370,0,,
5383,0.32,,
5395,0.28,,
5407,0.21,,
5420,0.2,,
5433,0.23,,
5445,0.31,,
5457,0.28,,
5470,0.01,,
5482,0,,
5494,0,,
5508,0,,
5520,0,,
5532,0,,
5544,0,,
5557,0.31,,
5570,0.34,,
5582,0.21,,
5595,0,,
5607,0,,
5619,0.25,,
5633,0.34,,
5645,0,,
5657,0.27,,
5669,0.1,,
5682,0.08,,
5694,0.2,,
5707,0.23,,
5720,0.03,,
5732,0.24,,
5744,0.19,,
5756,0.04,,
5770,0,,
5782,0,,
5794,0,,
5807,0,,
5819,0.03,,
5832,0.14,,
5844,0.3,,
5857,0,,
5869,0,,
5881,0,,
5894,0,,
5907,0.11,,
5919,0,,
5932,0.05,,
5944,0.35,,
5956,0.12,,
5969,0.3,,
5982,0.02,,
5994,0.33,,
6006,0.32,,
6019,0,,
6032,0.29,,
6044,0.32,,
6056,0.36,,
6069,0.07,,
6081,0.04,,
6093,0.34,,
6107,0.11,,
6119,0,,
6131,0.1,,
6144,0.31,,
6156,0.38,,
6169,0.34,,
6181,0.17,,
6194,0.01,,
6206,0,,
6218,0.14,,
6232,0,,
6244,0,,
6256,0.02,,
6268,0,,
6281,0.16,,
6293,0.01,,
6306,0.28,,
6319,0.01,,
6331,0.38,,
6343,0.35,,
6355,0,,
6369,0,,
6381,0.08,,
6393,0.15,,
6406,0.26,,
6418,0.21,,
6431,0.31,,
6444,0.07,,
6456,0.09,,
6468,0.13,,
6480,0.23,,
6493,0.05,,
6506,0,,
6518,0,,
6531,0,,
6543,0,,
6555,0,,
6568,0.09,,
6581,0.24,,
6593,0,,
6605,0,,
6618,0,,
6631,0,,
6643,0,,
6656,0,,
6668,0,,
6680,0,,
6692,0,,
6706,0.07,,
6718,0,,
6730,0.32,,
6743,0.28,,
6755,0,,
6768,0.35,,
6780,0.2,,
6793,0.21,,
6805,0.34,,
6817,0.01,,
6831,0.2,,
6843,0,,
6855,0.34,,
6867,0.24,,
6880,0.14,,
6892,0.1,,
6905,0.11,,
6918,0.16,,
6930,0.26,,
6942,0.38,,
6955,0.03,,
6968,0,,
6980,0,,
6992,0,,
7005,0,,
7017,0,,
7030,0.01,,
7043,0.12,,
7055,0,,
7067,0.01,,
7079,0,,
7092,0.13,,
7105,0,,
7117,0.29,,
7130,0.28,,
7142,0.08,,
7154,0.17,,
7168,0.03,,
7180,0.03,,
7192,0.14,,
7204,0.37,,
7217,0.01,,
7230,0.33,,
7242,0.17,,
7255,0.02,,
7267,0,,
7279,0,,
7291,0,,
7305,0,,
7317,0.02,,
7329,0.13,,
7342,0.29,,
7354,0,,
7367,0,,
7379,0,,
7392,0,,
7404,0.02,,
7416,0.34,,
7430,0.01,,
7442,0.21,,
7454,0,,
7467,0.22,,
7479,0.21,,
7491,0,,
7504,0.16,,
7517,0,,
7529,0.2,,
7541,0,,
7554,0,,
7567,0.02,,
7579,0.21,,
7591,0.07,,
7604,0.16,,
7616,0,,
7629,0.22,,
7642,0.32,,
7654,0.26,,
7666,0.24,,
7678,0.28,,
7691,0.35,,
7704,0.19,,
7716,0,,
7729,0,,
7741,0,,
7753,0,,
7767,0,,
7779,0,,
7791,0.08,,
7803,0,,
7816,0.02,,
7829,0,,
7841,0.05,,
7854,0,,
7866,0.35,,
7878,0.35,,
7890,0.02,,
7904,0.25,,
7916,0.1,,
7928,0.1,,
7941,0.23,,
7953,0.14,,
7966,0.07,,
7979,0.12,,
7991,0.26,,
8003,0.1,,
8015,0.01,,
8029,0,,
8041,0,,
8053,0.02,,
8066,0.1,,
8078,0.22,,
8090,0.39,,
8103,0,,
8116,0,,
8128,0,,
8140,0,,
8153,0.07,,
8166,0,,
8178,0.27,,
8190,0,,
8203,0,,
8215,0,,
8228,0.11,,
8241,0,,
8253,0.03,,
8265,0.34,,
8278,0.08,,
8290,0.01,,
8303,0.04,,
8315,0.21,,
8328,0.14,,
8340,0.11,,
8352,0.01,,
8366,0.36,,
8378,0.22,,
8390,0.14,,
8402,0.11,,
8415,0.13,,
8428,0.2,,
8440,0.3,,
8453,0.21,,
8465,0,,
8477,0,,
8489,0,,
8503,0,,
8515,0,,
8527,0.21,,
8540,0,,
8552,0,,
8565,0.06,,
8578,0.07,,
8590,0.13,,
8602,0.02,,
8614,0.1,,
8628,0,,
8640,0.32,,
8652,0.12,,
8665,0.09,,
8677,0.2,,
8689,0.28,,
8702,0.01,,
8715,0.34,,
8727,0.15,,
8739,0,,
8752,0,,
8765,0.03,,
8777,0.04,,
8790,0,,
8802,0,,
8814,0.05,,
8827,0.2,,
8840,0,,
8852,0,,
8864,0,,
8877,0.34,,
8889,0.05,,
8902,0.05,,
8914,0.2,,
8927,0.24,,
8939,0.08,,
8951,0.31,,
8965,0.05,,
8977,0.31,,
8989,0.36,,
9001,0,,
9014,0.35,,
9027,0.22,,
9039,0.27,,
9052,0.32,,
9064,0,,
9076,0.29,,
9089,0.01,,
9102,0.09,,
9114,0.36,,
9126,0.27,,
9139,0.24,,
9151,0.25,,
9164,0.31,,
9177,0.33,,
9189,0.06,,
9201,0.01,,
9213,0,,
9227,0,,
9239,0,,
9251,0,,
9264,0.18,,
9276,0,,
9288,0.28,,
9302,0.02,,
9314,0.39,,
9326,0.34,,
9338,0.01,,
9351,0,,
9364,0.08,,
9376,0.16,,
9389,0.25,,
9401,0.22,,
9413,0.3,,
9426,0.08,,
9439,0.07,,
9451,0.16,,
9463,0.21,,
9476,0.03,,
9488,0,,
9501,0,,
9513,0.01,,
9526,0,,
9538,0,,
9550,0.07,,
9564,0.21,,
9576,0,,
9588,0,,
9601,0,,
9613,0,,
9626,0,,
9638,0.11,,
9651,0.08,,
9663,0.21,,
9675,0.21,,
9688,0,,
9701,0.13,,
9713,0,,
9725,0,,
9738,0.14,,
9750,0.01,,
9763,0.18,,
9776,0.18,,
9788,0,,
9800,0.1,,
9812,0.23,,
9826,0.13,,
9838,0,,
9850,0.11,,
9863,0.38,,
9875,0.34,,
9887,0.35,,
9901,0.33,,
9913,0.1,,
9925,0,,
9937,0.06,,
9950,0,,
9963,0,,
9975,0,,
9988,0,,
10000,0,,
10013,0.06,,
10028,0.23,,
10041,0,,
10054,0.23,,
10067,0.25,,
10081,0.3,,
10095,0.04,,
10108,0.32,,
10122,0.34,,
10135,0.02,,
10148,0.23,,
10163,0.05,,
10176,0.01,,
10189,0.07,,
10203,0.24,,
10216,0.11,,
10230,0.1,,
10244,0.08,,
10257,0.24,,
10270,0.04,,
10284,0,,
10298,0.12,,
10311,0.34,,
10324,0,,
10338,0,,
10351,0,,
10365,0.29,,
10379,0.25,,
10392,0,,
10405,0,,
10419,0.05,,
10433,0.04,,
10446,0.02,,
10460,0,,
10473,0.29,,
10486,0.22,,
10501,0.38,,
10514,0,,
10527,0.13,,
10541,0.37,,
10554,0.35,,
10568,0.07,,
10582,0.02,,
10595,0.32,,
10608,0,,
10621,0.35,,
10636,0.17,,
10649,0.01,,
10662,0,,
10676,0.1,,
10690,0,,
10703,0,,
10717,0,,
10730,0,,
10743,0,,
10758,0.35,,
10771,0.09,,
10784,0.01,,
10798,0.31,,
10811,0,,
10825,0,,
10839,0.16,,
10852,0,,
10865,0.38,,
10878,0.36,,
10893,0.01,,
10906,0.19,,
10919,0,,
10933,0,,
10946,0,,
10960,0.12,,
10974,0.36,,
10987,0,,
11000,0.36,,
11014,0.09,,
11028,0,,
11041,0.27,,
11055,0.31,,
11068,0.22,,
11081,0,,
11096,0,,
11109,0,,
11122,0,,
11136,0,,
11149,0,,
11163,0.12,,
11176,0,,
11190,0,,
11203,0.36,,
11216,0,,
11231,0,,
11244,0.13,,
11257,0,,
11271,0.05,,
11284,0.33,,
11298,0.03,,
